,id,imdb_id,budget,revenue,original_title,director,production_companies,release_year,budget_adj,revenue_adj,count,movie_count
2517,10210,tt0140379,11000000,0,A Midsummer Night's Dream,Michael Hoffman,Fox Searchlight Pictures|Regency Enterprises|Taurus Film,1999,14399581.3125375,0.0,1,False
2518,10388,tt0165854,10000000,3193102,The Limey,Steven Soderbergh,Artisan Entertainment,1999,13090528.465943199,4179939.26256602,1,False
2519,10397,tt0145653,25,13,Angela's Ashes,Alan Parker,Paramount Pictures|Universal Pictures,1999,32.726321164858,17.0176870057261,1,False
2520,12220,tt0160916,50000000,58900031,The Story of Us,Rob Reiner,Universal Pictures|Castle Rock Entertainment,1999,65452642.3297161,77103253.2450438,1,False
2521,14429,tt0164114,8000000,17843379,Drive Me Crazy,John Schultz,Twentieth Century Fox Film Corporation|Grand March Productions|Amy Robinson Productions,1999,10472422.7727545,23357926.0728113,1,False
2522,11119,tt0179183,11000000,0,Fortress 2,Geoff Murphy,Carousel Picture Company,1999,14399581.3125375,0.0,1,False
2523,27653,tt0197230,0,0,An American Tail 4: The Mystery of the Night Monster,Larry Latham,Universal Pictures,1999,0.0,0.0,1,False
2524,10208,tt0158811,24000000,16290976,Muppets from Space,Tim Hill,"Columbia Pictures|Jim Henson Company, The",1999,31417268.318263695,21325748.5065997,1,False
2525,404,tt0166896,10000000,0,The Straight Story,David Lynch,Walt Disney Pictures|Channel Four Films|Asymmetrical Productions|Les Films Alain Sarde|The Picture Factory,1999,13090528.465943199,0.0,1,False
2526,24137,tt0122541,14000000,18535191,An Ideal Husband,Oliver Parker,Miramax Films|Pyramide Productions,1999,18326739.8523205,24263544.540719397,1,False
2527,13099,tt0206334,0,0,Dak ging san yan lui,Benny Chan,Media Asia Films Ltd.,1999,0.0,0.0,1,False
2528,2290,tt0120716,0,0,Jakob the Liar,Peter Kassovitz,Columbia Pictures|Global Entertainment Productions GmbH & Company Medien KG|Blue Wolf|Kasso Inc. Productions,1999,0.0,0.0,1,False
2529,10402,tt0205000,17000000,65535067,Deuce Bigalow: Male Gigolo,Mike Mitchell,Happy Madison Productions|Quinta Communications|Touchstone Pictures,1999,22253898.3921034,85788866.0080996,1,False
2530,16331,tt0171410,0,0,The Jack Bull,John Badham,Home Box Office (HBO)|River One Films|New Crime Productions,1999,0.0,0.0,1,False
2531,6552,tt0138510,25000000,4152230,Idle Hands,Rodman Flender|Christian P. Della Penna,Columbia Pictures Corporation|Team Todd|Licht/Mueller Film Corporation,1999,32726321.164858002,5435488.50121434,1,False
2532,9563,tt0146838,55000000,100230832,Any Given Sunday,Oliver Stone,Donners' Company|Ixtlan|Warner Bros.,1999,71997906.56268771,131207455.946117,1,False
2533,30943,tt0120646,38000000,28121100,The Deep End of the Ocean,Ulu Grosbard,Columbia Pictures Corporation|Mandalay Entertainment,1999,49744008.1705842,36812006.0043636,1,False
2534,10908,tt0139151,15000000,0,Inferno,John G. Avildsen,Davis-Films|PM Entertainment Group|KPI Productions|Long Road Productions|Lomax Productions,1999,19635792.6989148,0.0,1,False
2535,11129,tt0188674,600000,4000000,Human Traffic,Justin Kerrigan,Irish Screen,1999,785431.707956593,5236211.38637729,1,False
2536,22314,tt0160401,7000000,14011454,In Too Deep,Michael Rymer,Suntaur Entertainment Company,1999,9163369.92616025,18341733.7436254,1,False
2537,11353,tt0131325,55000000,0,Bowfinger,Frank Oz,Universal Pictures,1999,71997906.56268771,0.0,1,False
2538,10342,tt0133046,13000000,8946237,Teaching Mrs. Tingle,Kevin Williamson,Konrad Pictures|Dimension Films|Interscope Communications,1999,17017687.0057261,11711097.0111574,1,False
2539,13787,tt0144715,0,0,Holy Smoke,Jane Campion,Miramax Films|India Take One Productions,1999,0.0,0.0,1,False
2540,10279,tt0162677,0,0,Summer of Sam,Spike Lee,40 Acres & A Mule Filmworks|Touchstone Pictures,1999,0.0,0.0,1,False
2541,14709,tt0139699,0,0,Varsity Blues,Brian Robbins,Paramount Pictures|MTV Films,1999,0.0,0.0,1,False
2542,21039,tt0131566,0,0,Rogue Trader,James Dearden,Granada Film Productions|Newmarket Capital Group,1999,0.0,0.0,1,False
2543,10350,tt0131646,30000000,0,Wing Commander,Christopher Roberts,20th Century Fox|No Prisoners Productions|Origin Systems Inc.,1999,39271585.3978296,0.0,1,False
2544,42739,tt0141974,0,0,The War Zone,Tim Roth,Channel Four Films|Portobello Pictures|Fandango|Mikado Film,1999,0.0,0.0,1,False
2545,20770,tt0179116,0,0,But I'm a Cheerleader,Jamie Babbit,Ignite Entertainment,1999,0.0,0.0,1,False
2546,15556,tt0132512,0,0,At First Sight,Irwin Winkler,Metro-Goldwyn-Mayer (MGM),1999,0.0,0.0,1,False
2547,13824,tt0167427,0,0,Superstar,Bruce McCulloch,SNL Studios,1999,0.0,0.0,1,False
2548,10354,tt0139668,0,0,True Crime,Clint Eastwood,The Zanuck Company|Malpaso Productions|Warner Bros.,1999,0.0,0.0,1,False
2549,3293,tt0168122,0,0,Pirates of Silicon Valley,Martyn Burke,Turner Network Television|Haft Entertainment|St. Nick Productions,1999,0.0,0.0,1,False
2550,10490,tt0157503,10000000,10571408,Drop Dead Gorgeous,Michael Patrick Jann,New Line Cinema|Capella International|KC Medien AG,1999,13090528.465943199,13838531.7349099,1,False
2551,9684,tt0158371,0,0,Sweet and Lowdown,Woody Allen,Sweetland Films|Magnolia Productions,1999,0.0,0.0,1,False
2552,10219,tt0120834,0,0,Snow Falling on Cedars,Scott Hicks,Universal Pictures|The Kennedy/Marshall Company,1999,0.0,0.0,1,False
2553,16162,tt0168501,9000000,34573780,The Best Man,Malcolm D. Lee,Universal Pictures|40 Acres & A Mule Filmworks,1999,11781475.6193489,45258905.1265258,1,False
2554,16172,tt0145893,6000000,4398989,Simply Irresistible,Mark Tarlov,20th Century Fox|Regency Enterprises|New Regency Pictures|Taurus Film|Polar Entertainment Corporation,1999,7854317.07956593,5758509.07258711,1,False
2555,26149,tt0166943,27000000,14859394,Music of the Heart,Wes Craven,Craven-Maddalena Films|Miramax,1999,35344426.8580467,19451732.0143665,1,False
2556,19594,tt0197273,0,0,Bartok the Magnificent,Gary Goldman|Don Bluth,Fox Animation Studios,1999,0.0,0.0,1,False
2557,13428,tt0145547,0,0,Two Hands,Gregor Jordan,CML Films|Meridian Films,1999,0.0,0.0,1,False
2559,10390,tt0126916,50000000,0,For Love of the Game,Sam Raimi,Universal Pictures|Beacon Pictures,1999,65452642.3297161,0.0,1,False
2560,15198,tt0134618,28000000,8888143,"Mystery, Alaska",Jay Roach,Hollywood Pictures,1999,36653479.704641,11635048.8950874,1,False
2561,16379,tt0120757,50000000,13260050,The Mod Squad,Scott Silver,Metro-Goldwyn-Mayer (MGM),1999,65452642.3297161,17358106.198482998,1,False
2562,30923,tt0164993,21000000,0,Alice in Wonderland,Nick Willing,NBC|Hallmark Entertainment,1999,27490109.7784807,0.0,1,False
2563,16158,tt0161100,6000000,25059640,The Wood,Rick Famuyiwa,MTV Films,1999,7854317.07956593,32804393.0766289,1,False
2564,10399,tt0178737,0,0,Mansfield Park,Patricia Rozema,BBC Films|HAL Films,1999,0.0,0.0,1,False
2565,15256,tt0137338,6000000,6852450,200 Cigarettes,Risa Bramon Garcia,Paramount Pictures,1999,7854317.07956593,8970219.17864526,1,False
2566,10212,tt0129332,12000000,0,Ravenous,Antonia Bird,Twentieth Century Fox Film Corporation|Fox 2000 Pictures|ETIC Films|Heyday Films|Engulf & Devour Productions Inc.,1999,15708634.159131799,0.0,1,False
2567,8970,tt0129280,75000000,29000000,The Out-of-Towners,Sam Weisman,Paramount Pictures|Cherry Alley Productions,1999,98178963.4945741,37962532.551235296,1,False
2568,9465,tt0126250,10000000,0,Cookie's Fortune,Robert Altman,October Films|Moonstone Entertainment|Elysian Dreams|Kudzu,1999,13090528.465943199,0.0,1,False
2569,14242,tt0181288,0,0,American Movie,Chris Smith,Civilian Pictures|Bluemark Productions|C-Hundred Film Corporation,1999,0.0,0.0,1,False
2570,18681,tt0120662,15000000,0,Eye of the Beholder,Stephan Elliott,Destination Films,1999,19635792.6989148,0.0,1,False
2571,10047,tt0151137,60000000,66976317,Joan of Arc,Luc Besson,Columbia Pictures|Gaumont,1999,78543170.7956593,87675538.4232537,1,False
2572,18417,tt0123209,35000000,0,The Other Sister,Garry Marshall,Touchstone Pictures,1999,45816849.6308012,0.0,1,False
2575,22509,tt0179148,0,0,The Devil's Arithmetic,Donna Deitch,Lietuvos Kinostudija|Punch Productions,1999,0.0,0.0,1,False
2576,5470,tt0120604,20000000,1531251,Beowulf,Graham Baker,CTV International,1999,26181056.931886397,2004488.4804003998,1,False
2577,20761,tt0196857,24000000,8434146,Play It to the Bone,Ron Shelton,Touchstone Pictures,1999,31417268.318263695,11040742.829892099,1,False
2578,815,tt0204824,23000000,0,Animal Farm,John Stephenson,Turner Network Television,1999,30108215.4716694,0.0,1,False
2579,31183,tt0205214,0,0,The Magical Legend of the Leprechauns,John Henderson,Hallmark Entertainment|RTL,1999,0.0,0.0,1,False
2580,24066,tt0162360,1700000,1943649,"Happy, Texas",Mark Illsley,Miramax Films|Marked Entertainment,1999,2225389.83921034,2544339.2562302,1,False
2583,24071,tt0140397,0,0,Mumford,Lawrence Kasdan,Touchstone Pictures,1999,0.0,0.0,1,False
2584,22267,tt0134154,38000000,635096,Ride with the Devil,Ang Lee,Universal Pictures|Good Machine,1999,49744008.1705842,831374.226660667,1,False
2585,18212,tt0168987,0,0,Better Than Chocolate,Anne Wheeler,British Columbia Film|CITY-TV|Government of British Columbia Film Incentive BC Program,1999,0.0,0.0,1,False
2586,18892,tt0155776,3000000,3076820,Jawbreaker,Darren Stein,TriStar Pictures|Crossroads Films|Kramer-Tornell Productions,1999,3927158.53978296,4027719.97945834,1,False
2587,10496,tt0200469,0,0,Bats,Louis Morneau,Destination Films,1999,0.0,0.0,1,False
2588,46435,tt0151568,0,0,Topsy-Turvy,Mike Leigh,Newmarket Capital Group|Goldwyn Films|The Greenlight Fund|Thin Man Films,1999,0.0,0.0,1,False
2589,16406,tt0144168,13000000,27500000,Dick,Andrew Fleming,Columbia Pictures,1999,17017687.0057261,35998953.281343795,1,False
2590,31582,tt0155711,0,4488529,Flawless,Joel Schumacher,Metro-Goldwyn-Mayer (MGM),1999,0.0,5875721.66447116,1,False
2591,47288,tt0160429,25000000,12000000,The King and I,Richard Rich,Rankin/Bass Productions|Warner Bros. Animation|NEST Family Entertainment|Rich Animation Studios|Warner Bros.,1999,32726321.164858002,15708634.159131799,1,False
2592,10916,tt0146455,0,0,Babylon 5: A Call to Arms,Michael Vejar,Babylonian Productions|Turner Network Television (TNT),1999,0.0,0.0,1,False
2593,28029,tt0120613,14000000,0,A Walk on the Moon,Tony Goldwyn,Miramax Films|Village Roadshow Pictures|Groucho II Film Partnership|Punch 21 Productions,1999,18326739.8523205,0.0,1,False
2594,10359,tt0142804,10000000,0,Resurrection,Russell Mulcahy,Interlight|Baldwin/Cohen Productions,1999,13090528.465943199,0.0,1,False
2595,14005,tt0169299,0,0,Terror Firmer,Lloyd Kaufman,Troma Entertainment|Santa Monica Holdings,1999,0.0,0.0,1,False
2596,14578,tt0125971,7000000,7292175,Outside Providence,Michael Corrente,Miramax Films|Eagle Beach Productions,1999,9163369.92616025,9545842.44161395,1,False
2597,54004,tt0202521,0,0,Passport to Paris,Alan Metter,Hollyridge Productions,1999,0.0,0.0,1,False
2598,5319,tt0150992,0,0,Hum Dil De Chuke Sanam,Sanjay Leela Bhansali,Bhansali Films,1999,0.0,0.0,1,False
2599,25752,tt0177625,0,0,Children of the Corn 666: Isaac's Return,Kari Skogland,Blue Rider Pictures,1999,0.0,0.0,1,False
2600,12479,tt0120618,12000000,0,Breakfast of Champions,Alan Rudolph,Hollywood Pictures,1999,15708634.159131799,0.0,1,False
2601,28902,tt0120710,0,0,In Dreams,Neil Jordan,DreamWorks SKG|Amblin Entertainment,1999,0.0,0.0,1,False
2602,14484,tt0172627,0,239894,Body Shots,Michael Cristofer,New Line Cinema|Colomby/Keaton Productions,1999,0.0,314033.92358089803,1,False
2603,17078,tt0191043,0,0,Rang-e khoda,Majid Majidi,Varahonar Company,1999,0.0,0.0,1,False
2604,194113,tt0212579,4250000,0,Blackadder Back & Forth,Paul Weiland,Tiger Aspect Productions|Sky TV,1999,5563474.59802587,0.0,1,False
2605,12594,tt0156182,2500000,0,Wishmaster 2: Evil Never Dies,Jack Sholder,Artisan Entertainment|CTV International,1999,3272632.1164857997,0.0,1,False
2606,17709,tt0160236,70000000,0,Dudley Do-Right,Hugh Wilson,Universal Pictures|Joseph M. Singer Entertainment|Davis Entertainment,1999,91633699.2616025,0.0,1,False
2607,16508,tt0187819,0,0,Doug's 1st Movie,Maurice Joyce,Walt Disney Pictures,1999,0.0,0.0,1,False
2608,29698,tt0171685,0,0,Ratcatcher,Lynne Ramsay,BBC Films,1999,0.0,0.0,1,False
2609,17870,tt0206636,0,0,Chris Rock: Bigger & Blacker,Keith Truesdell,Home Box Office (HBO)|CR Enterprises|Production Partners,1999,0.0,0.0,1,False
2610,1812,tt0162710,450000,2049595,Trick,Jim Fall,Fine Line Features,1999,589073.780967445,2683028.16911549,1,False
2611,22345,tt0118665,12000000,36450736,Baby Geniuses,Bob Clark,TriStar Pictures|Crystal Sky Worldwide|Triumph,1999,15708634.159131799,47715939.7212581,1,False
2613,10381,tt0134033,0,0,Plunkett & MacLeane,Jake Scott,Arts Council of England|PolyGram Filmed Entertainment|Working Title Films,1999,0.0,0.0,1,False
2614,28918,tt0167872,0,0,David Copperfield,Simon Curtis,British Broadcasting Corporation (BBC),1999,0.0,0.0,1,False
2615,64202,tt0231237,0,0,Batman Beyond: The Movie,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,DC Comics|Warner Bros. Family Entertainment,1999,0.0,0.0,1,False
2617,10557,tt0166175,3800000,28200000,East Is East,Damien O'Donnell,BBC|Assassin Films|Film4,1999,4974400.81705842,36915290.27395979,1,False
2618,39964,tt0120836,1,100,Lost & Found,Jeff Pollack,Alcon Entertainment|Dinamo Entertainment,1999,1.30905284659432,130.905284659432,1,False
2619,199620,tt0214382,9210000,0,Walking with Dinosaurs,Tim Haines|Jasper James,British Broadcasting Corporation (BBC)|Discovery Channel|Pro 7|TV Asahi|France 3 (FR 3),1999,12056376.717133699,0.0,1,False
2620,24020,tt0206064,0,0,Johnny Tsunami,Steve Boyum,Film Roman Productions,1999,0.0,0.0,1,False
2621,36251,tt0217074,0,0,Switching Goals,David Steinberg,Warner Bros. Television|Dualstar Productions,1999,0.0,0.0,1,False
2623,10482,tt0202381,0,0,Guest House Paradiso,Adrian Edmondson,Universal Pictures,1999,0.0,0.0,1,False
2624,10368,tt0120857,12000000,21001563,Tea with Mussolini,Franco Zeffirelli,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,1999,15708634.159131799,27492155.82808,1,False
2626,34513,tt0246645,0,0,George Carlin: You Are All Diseased,Rocco Urbisci,Cable Stuff Productions,1999,0.0,0.0,1,False
2627,53915,tt0181396,0,0,Come te nessuno mai,Gabriele Muccino,Rai Cinemafiction|Fandango|Mikado Film,1999,0.0,0.0,1,False
2628,40863,tt0242546,0,0,æˆé¾çš„ç‰¹æŠ€,Jackie Chan,Media Asia Films Ltd.|Jackie Chan Group,1999,0.0,0.0,1,False
2629,17681,tt0196931,0,0,Scooby-Doo! and the Witch's Ghost,Jim Stenstrum,Hanna-Barbera Productions,1999,0.0,0.0,1,False
2631,185789,tt1619856,0,0,Mulholland Dr.,David Lynch,Imagine Television|Picture Factory,1999,0.0,0.0,1,False
2633,120,tt0120737,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,WingNut Films|New Line Cinema|The Saul Zaentz Company,2001,114528394.85252701,1073079785.52895,1,False
2634,671,tt0241527,125000000,976475550,Harry Potter and the Philosopher's Stone,Chris Columbus,1492 Pictures|Warner Bros.|Heyday Films,2001,153936014.58673,1202518036.06708,1,False
2635,1018,tt0166924,15000000,20117339,Mulholland Drive,David Lynch,Asymmetrical Productions|Les Films Alain Sarde|Babbo Inc.|The Picture Factory|Canal+,2001,18472321.750407603,24774263.918001603,1,False
2636,141,tt0246578,6000000,1270522,Donnie Darko,Richard Kelly,Pandora Cinema|Flower Films|Adam Fields Productions,2001,7388928.70016306,1564632.74499809,1,False
2637,585,tt0198781,115000000,562816256,"Monsters, Inc.",Lee Unkrich|David Silverman|Pete Docter,Walt Disney Pictures|Pixar Animation Studios,2001,141621133.419792,693101531.1461201,1,False
2638,644,tt0212720,100000000,235926552,A.I. Artificial Intelligence,Steven Spielberg,DreamWorks SKG|Amblin Entertainment|Stanley Kubrick Productions|Warner Bros.,2001,123148811.669384,290540745.200552,1,False
2639,808,tt0126029,60000000,484409218,Shrek,Andrew Adamson|Vicky Jenson,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,2001,73889287.00163059,596544195.5839571,1,False
2640,634,tt0243155,25000000,281929795,Bridget Jones's Diary,Sharon Maguire,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Little Bird,2001,30787202.917346,347193192.284431,1,False
2641,161,tt0240772,85000000,450717150,Ocean's Eleven,Steven Soderbergh,Village Roadshow Pictures|Section Eight|NPV Entertainment|Jerry Weintraub Productions|Warner Bros.,2001,104676489.918976,555052814.215116,1,False
2642,676,tt0213149,140000000,449220945,Pearl Harbor,Michael Bay,Jerry Bruckheimer Films|Touchstone Pictures,2001,172408336.337138,553210255.537478,1,False
2643,1734,tt0209163,98000000,433013274,The Mummy Returns,Stephen Sommers,Universal Pictures|Alphaville Films|Imhotep Productions,2001,120685835.435996,533250701.30169505,1,False
2644,10865,tt0230011,120000000,186053725,Atlantis: The Lost Empire,Gary Trousdale|Kirk Wise,Walt Disney Pictures|Walt Disney Feature Animation,2001,147778574.003261,229122951.40412402,1,False
2645,1995,tt0146316,115000000,274703340,Lara Croft: Tomb Raider,Simon West,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),2001,141621133.419792,338293898.826108,1,False
2646,453,tt0268978,60000000,313542341,A Beautiful Mind,Ron Howard,Imagine Entertainment|DreamWorks SKG|Universal Pictures,2001,73889287.00163059,386123667.021868,1,False
2647,2770,tt0252866,30000000,287553595,American Pie 2,J.B. Rogers,Universal Pictures|Liveplanet|Zide-Perry Productions,2001,36944643.500815295,354118835.15509397,1,False
2648,9880,tt0247638,37000000,165335153,The Princess Diaries,Garry Marshall,Walt Disney Pictures|BrownHouse Productions|Bottom of the Ninth Productions,2001,45565060.31767221,203608276.191258,1,False
2649,824,tt0203009,52500000,179213434,Moulin Rouge!,Baz Luhrmann,Bazmark Films|Twentieth Century Fox Film Corporation,2001,64653126.12642671,220699214.322896,1,False
2650,869,tt0133152,100000000,362211740,Planet of the Apes,Tim Burton,"Twentieth Century Fox Film Corporation|Tim Burton Productions|Zanuck Company, The",2001,123148811.669384,446059453.53699994,1,False
2651,9428,tt0265666,21000000,71441250,The Royal Tenenbaums,Wes Anderson,Touchstone Pictures,2001,25861250.4505707,87979050.416754,1,False
2652,4133,tt0221027,53000000,83282296,Blow,Ted Demme,New Line Cinema,2001,65268870.184773706,102561157.85497901,1,False
2653,853,tt0215750,70000000,96976270,Enemy at the Gates,Jean-Jacques Annaud,Paramount Pictures|Swanford Films|Mandalay Pictures|Little Bird|KC Medien,2001,86204168.168569,119425124.106293,1,False
2654,855,tt0265086,92000000,172989651,Black Hawk Down,Ridley Scott,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,2001,113296906.735833,213034699.517515,1,False
2655,8835,tt0250494,18000000,141774679,Legally Blonde,Robert Luketic,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),2001,22166786.100489102,174593832.436584,1,False
2656,9476,tt0183790,65000000,117487473,A Knight's Tale,Brian Helgeland,Columbia Pictures Corporation|Escape Artists|Black and Blu Entertainment|Finestkind,2001,80046727.58509979,144684426.859888,1,False
2657,9398,tt0196229,28000000,60780981,Zoolander,Ben Stiller,Paramount Pictures|Village Roadshow Pictures|NPV Entertainment|Scott Rudin Productions|Red Hour Productions,2001,34481667.2674276,74851055.8224943,1,False
